Title,Type,BodyPart,Equipment,Level,BodyPartPic,ExercisePic
AM Barbell Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Plyometric Power Clean,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Banded Split Jerk,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
UP Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
UN Barbell Back Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
UN Barbell Box Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
UN Barbell Front Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
KV Bulgarian Split Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
King Maker Barbell Back Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
King Maker Barbell Deadlift,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
30 Legs Barbell Back Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
30 Legs Barbell Front Squat,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Barbell Back Squats,Strength,Quadriceps,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Front Squats With Two Kettlebells,Strength,Quadriceps,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell Pistol Squat,Strength,Quadriceps,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Goblet Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell Curtsy Lunge,Strength,Quadriceps,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-arm kettlebell overhead squat,Strength,Quadriceps,Kettlebells,Expert,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell side squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell sumo squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell thruster progression,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell power clean,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell fire feet,Plyometrics,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single Arm Overhead Kettlebell Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Pulsing goblet squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Double-kettlebell alternating lunge to clean,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR Goblet Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR Kettlebell Sumo Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Double-kettlebell front squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR Kettlebell Squat Clean,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-arm kettlebell front squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Kettlebell front rack lunge,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
HM Turkish Get-Up,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
HM Single-Leg Romanian Deadlift,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Taylor Single-Arm Kettlebell Front Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Taylor Kettlebell Goblet Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Goblet squat-,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Kettlebell Squat Clean,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Kettlebell Swing,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Kettlebell Swing Transfer,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell goblet squat-,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Robertson Kettlebell Jump,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Alternating Kettlebell Squat Clean,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Banded Double-Kettlebell Squat Pulse,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Double-Kettlebell Ballin' Lunge,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Double-Kettlebell Front Rack Lunge,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Double-Kettlebell Front Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Explosive Kettlebell Jump Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Goblet Squat,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Reverse Lunge Switch Grip,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Reverse Lunge to Kneeling Press,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Sumo Squat Pulse,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Reverse Lunge to Single-Leg Kettlebell Deadlift,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Goblet-Squat-Deadlift Complex,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR2 Kettlebell Squat-Press-Deadlift Complex,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Goblet Squats,Strength,Quadriceps,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Goblet Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Lunges,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell reverse lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Split Squat with Dumbbells,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell sumo squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell seated box jump,Plyometrics,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell step-up,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Walking Lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Squat To A Bench,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell thruster,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell front squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-Arm Dumbbell Overhead Squat,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell lateral hop,Plyometrics,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell lunge with biceps curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Pistol Squat,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Squat Snatch,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Alternating Lunge,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell jump squat,Plyometrics,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Side Lunge,Strength,Quadriceps,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Boss Everline Dumbbell Lunge Jump,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Fix Dumbbell Split Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-leg dumbbell Romanian deadlift,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Fix Dumbbell Alternating Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell Fix Turkish Get-Up,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Seesaw lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
FYR Dumbbell Front Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell split squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell deadlift,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-arm stiff-legged deadlift,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
HM Dumbbell Overhead Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
HM Dumbbell Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
UNS Dumbbell Goblet Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-Arm Dumbbell Snatch,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
KV Dumbbell Lunges,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Squat to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Burpee to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Slow Weighted Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Slow Weighted Plie Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Lunge Jump with Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Left Reverse Lunge Chest Press to Left Knee-Up Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Lunge Jump with Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Half Jack to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Half Jack to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman 180 Jump to Renegade Side Raise,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Right Reverse Lunge Biceps Curl to Right Knee-Up Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Roll-Back to Squat Thrust to Renegade Row,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Roll-Back to Squat Thrust to Renegade Triceps Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Narrow Squat Jump,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Diagonal Deadlift,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Burpee to Triceps Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Squat Thrust Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Burpee to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Squat to Right-Arm Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Right Lunge Jump with Right Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Left Lunge Jump with Left Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Heavy Hip Drive,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Squat to Left-Arm Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Lunge Jump to Floor Lunge Jump,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Alternating Weighted Lunge Jump to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted Burpee to Overhead Alternating Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Weighted 180 Jump to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Alternating Side Squat Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Right Lunge with Right Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Left Lunge with Left Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Holman Squat Thrust to Alternating Front Raise,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell racked reverse lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Total Fitness Dumbbell Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-arm dumbbell snatch-,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Total Fitness Dumbbell Step-Up,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single-arm dumbbell front squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
King Maker Weighted Jump Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
3D dumbbell lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
MetaBurn Dumbbell Burpee,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell jump squat with rotation,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
MetaBurn Dumbbell Wide Squat to Rack,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
MetaBurn Reverse Lunge To High Pull,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
MetaBurn Reverse Lunge With Overhead Raise,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
MetaBurn Squat to Triceps Extension,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
30 Legs Dumbbell Goblet Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
30 Legs Dumbbell Squat,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Dumbbell step-down reverse lunge,Strength,Quadriceps,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Tire flip,Strongman,Quadriceps,Other,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
Single Leg Push-off,Plyometrics,Quadriceps,Other,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-7.gif,
